EmployeeHash,Section,JobTitle,HireDate,TerminationDate,TerminationReason
3bf1744f3f6f90139d11245583bff113bf984c3548b5c2161eebc71651169886,Production,Operator,2010-05-17,,
a05f381b770c1a5f0100fa29a7c82c62a29e1c26a2292fbd8fdc70c6e70fc759,Production,Operator,2010-05-27,,
e7a12ad2062ec2bc60ce4a34d29a4dcc5e7f5e3d0a12af4cfa3244edb5146eda,Production,Assistant,2010-05-28,,
30514684acd2549161c20c7739f4b4249e245dfef8f4fcd36f5d05b73b4a92aa,Logistics,Operator,2010-05-31,,
167e2379df78ba65dc24bae16c01a12eb96f1993c1f9b7dbc55d6be75a5c96ea,Production,Assistant,2010-06-04,,
52da00d303d35ba72493e790f1f0d8022c31bf4d1fb086acea7f576fabb04914,Production,Operator,2010-06-09,,
fe94ca48f4ad625b95d8bb28dc2fa1fb6c325a68a623f6eebd322fa31a6c190e,Production,Assistant,2010-06-12,,
0ba959e0fc86542ae0caeb5f42642c041f9dc7a2de02725a07aacf266f7b2bf1,Production,Assistant,2010-06-14,2010-07-11,Layoff
14f89fa2aad5f028bd47f275daafbaa48fae64d573bbe99bdb6d84b98735ddf5,Production,Assistant,2010-06-14,,
51a90ee643ed21348d148aed93b2c05449ec0aa83bb1a833fca0b4fa2e7ce212,Logistics,Helper,2010-06-22,,
15af2ec77ed81479d8b53e6d11fe432a3572bfb55052c1ed787908504015d79f,Production,Assistant,2010-06-23,,
d7b362d86cffb6dc46ec81f1a8d5e29259aed5e2222cac7c046c7279330040f0,Production,Storekeeper,2010-06-25,2014-11-12,Resignation 
72d521be2c950703b8547ec38c9622f688c8b0ae6bc2971f12579c44b1d39072,Logistics,Assistant,2010-07-08,,
8c0a2514c9e687eeb6e81ba8f4864558f1d02bcd3e83989680f38a2cdf3fe4d4,Production,Assistant,2010-07-09,,
de16f75befda32a1017ec3cf11a077b51bf9c76a625abbbea5c064ff8a676223,Procurement or Supplies,Assistant,2010-07-16,,
5315de8a9aea83efd98fa8cdb5f2bf21ebf627f262d4e2eaf37b39986d204696,Production,Operator,2010-08-23,,
fd95b8f662265414d9bca26c03ffd2fd7771c084590026d3a34254e309e2ca05,Production,Assistant,2010-09-19,,
afdd75b1bc98096762d0f879445bdac37f7ab0e756ab15b7248810ecf8c977e7,Production,Assistant,2010-09-29,,
7adf9523f44a03ee09b1373eb9c1629ea1c7b3be1949b9cffce377fbb4c8b794,Administration,Assistant,2010-09-30,,
6d3b7c287d9910116744fe35b9ca3ab40510dea1546e51f636c7fa34322928b7,Production,Assistant,2010-10-09,,
c572e5e212ec93142e7ff2a5ccdce8ab928cc9c137cfd5211898e95e5376c2cc,Production,Assistant,2010-10-19,,
4011454d85eb4129a7c1520fffb6f51bf7d2ab75a7d9b9658b4bc54c56ac166a,Production,Storekeeper,2010-10-22,2015-02-23,Resignation 
b58edafdf61f9519c87a4e4a4cab9feda7ca506b7a6b022443899924d0d134b1,Facilities,Helper,2010-11-03,,
47820275999f65990c7e5ac76dec141cdd3e0f8667aeb850262894ff580cec1f,Production,Assistant,2010-11-20,,
b930beab577471681564784e22c4368de1d0d6aa1bdc58a73572d72f8b4f8e01,Logistics,Operator,2010-11-20,,
53f883a7dba4b621f7e9a26d5463da4b7d678f4bd19c784aa47c2ed7ac2a8fa1,Quality,Assistant,2010-11-24,,
a17af3711c8454f6867cbf69dd1323c3a5606cb9c331aaf4af8d92637bccc2d0,Production,Assistant,2010-11-24,,
61366243f64421904ef30406aab91294fb4dba59b5cc799c2d4f807d890bc5d6,Production,Assistant,2010-12-02,,
e4a7138cbef3929d7c0c0742553989449fadfeb75b275fa3525544fcd17e7621,Production,Storekeeper,2010-12-12,2015-11-21,Resignation 
d6f0a943becc99c7d2784f00e52645d4e6de8b0c3abb0ac79ad807258ef27a9e,Facilities,Leader,2010-12-12,,
1000207dc578b8d966143520f323960e190714401b52b82d9052e7109548312e,Production,Storekeeper,2010-12-31,2014-12-11,Resignation 
6e2797c3de3d0026df84e6742e63f748d7d3f8da639d89cc66974dd947506b00,Production,Assistant,2010-12-31,,
4ae344102dfdf4e777ef03c51fae77fc08efa4f160604cb793327813f303ae29,Production Planning and Control (PPC),Assistant,2011-01-02,,
9e667dc7cc82a9008f6ec1edd29849f28366205cf8d1ec22cf1a7f8d9fdf83cc,Production,Storekeeper,2011-01-06,2013-06-09,Layoff
f31476802338fd5bbb777e6da6f4df0905d9e0a7e1f651303e438167bb586b85,Production,Assistant,2011-01-06,,
5092a039a8b1af8d2b5b6017143302d9639f5d1c541d93699a99afa98214e486,Logistics,Assistant,2011-01-10,,
9709699784b44e5bcb1995beed0527e92f819600a4d258d8aa75a0d4b783e95e,Production,Assistant,2011-01-19,,
d929761555c5dc210e06d5584bce38dbfdedfc3a05cb8584618dba4b460638d8,Production,Assistant,2011-02-01,,
606fd21c4b2affe1d777e5a979a001079af6ab666dcf572544e8403b02996af5,Sales,Salesperson,2011-02-10,,
acf169cd396c84581356ef179881e341472fd0d5808ee496e5254ccda6bc2a93,Sales,Salesperson,2011-02-17,,
4e3e1f4c0637fc0559066c07c24411c993e0ebc4bbec8edfa8d3d1616b43152c,Production,Assistant,2011-02-21,,
a14ba61286e065c7ebd359f61dea3f908df55b7181588f801f14a97a5312f145,Sales,Director,2011-02-28,,
594c4139086cdcac3a9e6d9b18a23471eaf7387ccdcc3e8a63c20bdae551b2c2,Facilities,Assistant,2011-03-01,,
fee2eb3453dfae22cf54a7906391d9c1b312294744ec3e40ed77b9775d212d9b,Production,Assistant,2011-03-16,,
a07dff5e2d48811c453de712f59889523e25d7c5bd045c7e3d39c6bb88afbba1,Production,Storekeeper,2011-03-28,2014-02-27,Resignation 
f92bb2e0eabd10303b6dc2f6d92a56eaba750d1eb38b5349b49ae7339563978a,Production,Operator,2011-03-31,,
bc89cde3961d0eb9de746aa132df6b8e9fc7b3f37eed5d9018b477660c5a9462,Production,Assistant,2011-04-08,,
077a694781d4c52d46a7c610c4d98523e581613257ec575947c324da159dac1d,Administration,Supervisor,2011-04-16,,
25942ecdbbcc556f3af62d08cc6a7200a01ee904b8b72cf27262531dc0f07e62,Production,Storekeeper,2011-05-15,2015-06-22,Resignation 
1e864678686912f4986405f33ebdd9b0be3492b5ad947220db934114c16a475d,Production,Operator,2011-05-19,,
acbc71a117221a5c687518cf2cf4a539eccd0d9337790132f2f715f72a740026,Production,Storekeeper,2011-05-27,2015-05-13,Resignation 
657605decfd48e89ae9dcf22f5cf3e79977a3596da4aafc53beab1b106b91db3,Production,Assistant,2011-05-30,,
f36ee7b665248d6483ae9c5cd0035568544a9b124fcd65302141567b669add98,Logistics,Assistant,2011-06-03,,
73f788524c7207192a56d98e0e677a686f9c4daee2eebfb876472986bb755d1a,Production,Storekeeper,2011-06-16,2015-07-07,Layoff
535c18ed4f5d75adf85b02aaf474d15dee43973f7ab9384903b827f3bf8e2d35,Sales,Salesperson,2011-06-17,,
3c6a7be0df3df6599b7db65ba13c192b3a5a392f8e2d8b555705fc73c8daf1f7,Logistics,Operator,2011-06-18,,
aad22bbbdc537f06a99ca603fc929620012ff7f23c78ae113275582a5974cf2a,Production,Assistant,2011-06-21,,
dc810772b1d21922275578189546dd65cae70155812b3a741019f88a58ee7aed,Production,Assistant,2011-06-29,,
d9a724a816638e661510143bc5e6961077a211fd1e8c73212b81d949f7e71a56,Production,Storekeeper,2011-07-03,2015-01-07,Resignation 
9d472a094acfae92d219101f5295818293c3ed8214253ddfbe5b12c9f40bb5be,Production,Assistant,2011-07-28,,
d589df8823935329f11afb7833de1e4ad79b893ad0eb4b9cd3cb464287fd85f5,Production,Storekeeper,2011-08-01,2016-10-30,Resignation 
1b48c33d863c753195172ef609e6ae8132e8c9f2203a3557eae8b61bafcd1dfc,Production,Assistant,2011-08-03,,
4ade4ac77724cc04ecec153681e5354bb9659299300189425f1c326f31eb76da,Production,Assistant,2011-08-05,,
30ac1bc67d558f0e9bc805a66c4e40dc7b7cdceded030d24bc5bb27a40e3c391,Production,Assistant,2011-08-16,,
3d35585b073ba928d4cd19967628cc9369535e2916d47a6f6c69cb45b1b3e449,Sales,Salesperson,2011-08-17,,
301c5de0ac85bc5db93be7e6e8b5daaef1fd09fc99f52766f60a619518798f77,Production,Assistant,2011-08-19,,
1cd5f3484ac02061f838695d8d1a57c36dd3ee2841e6b451554dcbc79235dbbb,Production,Assistant,2011-08-26,,
134d99dc6c070f4a19b63ac63e076650ca572465c48f0da373dffc999963b941,Production,Storekeeper,2011-08-28,2013-07-21,Layoff
6fc278fabb87d82005db6ba133bf14369a9b2ee59a0296d3e6431aad13461b23,Production,Assistant,2011-08-30,,
734379deb5f86b2eba1489908601820ef67885f424dca87fa554b6c23508bbdf,Production,Leader,2011-09-06,,
6c006298f62c21d73d85f2a921c0c1858e19311c8b2f79f7cc8aecb7a5f9eda9,Quality,Assistant,2011-09-20,,
4f8725346c5b26c57af41c934b4afb8bf12d8179fd26a157953461371edb0925,Production,Storekeeper,2011-09-26,2015-01-03,Resignation 
5fbf7c6279451a85efaf84dbafd533fd2d4b75c55585cc321dffa3b651d5c74b,Logistics,Operator,2011-09-27,,
f61ec88b7a5178a4dad1fa05588f65aa746df252377fa1633b0bba3c414f2b8e,Production,Storekeeper,2011-10-18,2014-10-16,Resignation 
930d11b524e0562a872771831701b22ff4cd82969337e24c2b40466936b305b7,Production,Assistant,2011-10-19,,
8b4441a3113d5dbb5afaa83b38ab42a9fc50facf40bfa6b2e17283edd31a7fd9,Production,Assistant,2011-10-20,,
61e6b820a94417dc875c127959e08fb002f06e8d27c77cbc9d188f7949ff4040,Production,Assistant,2011-10-27,,
f7019a7c5ee865686a4568627f1daf717576f186ad8e970925c53835a840c0ad,Facilities,Assistant,2011-10-31,,
9bf72fa7500bf70b139eac9b2946a7ae72963a180bd7cd64e380ecdd0d552bce,Production,Assistant,2011-11-06,,
90d7d158cfbceb6b0cbf8470328bde68de68ef90f6b9e88c2f5a7a0df7274671,Production,Storekeeper,2011-11-10,2014-07-25,Resignation 
b70b036721153d457e4ac048e6421576742c97a1bcf125f045fc42b3054afcf4,Production,Assistant,2011-11-10,,
4f2ac4b9aaff920c0fbf616099d827aafe600fd9db8fc74ad82fab7f5ccf8d9b,Production,Storekeeper,2011-11-13,2013-09-21,Resignation 
8396640a97f6f5495e30950fe6e1eaed28b782f492c342b11b912a5dabc55578,Production,Coordinator,2011-11-15,,
f6d60c9356b9e46bec3b82f09c33825316720df51188e1f035876173ba289249,Sales,Salesperson,2011-11-17,,
2d46637e5561b7f5e90a7438e39f571a784f5d556d1a7ad1e104fecc028ecb0f,Logistics,Operator,2011-11-17,,
116ec4128e6fae7f6725c761c477fb048692614204f1b5ff214497e28a0f5992,Production,Storekeeper,2011-11-21,2014-07-05,Layoff
0f956d7a2382c2276988c3af3cc6e46d05945654ded68f3f6bdf0a23aecbdc6f,Production,Assistant,2011-11-22,,
a9cdc00692eb9fe96f606eba922769cc7f5e0e983728dd31a52c4d38fbfe9b43,Production,Assistant,2011-11-24,,
639cb5a3644f130bb46e0218d08a4af7513b2c65fcd38887ed463f7e11a494c7,Production,Assistant,2011-11-25,,
49db16bf40be8a453f9ec80da64218fb528848c04576e09e4a701a0f0344babe,Production,Storekeeper,2011-11-28,2014-09-18,Resignation 
abe143ceddc7cac5a3bfaa2b472a2a3953a0299e05074a557f71359afe576a0f,Maintenance,Operator,2011-11-28,,
e17e27cc564021c08ed4ae70e135fe58487de92458ee2d0f0a85ceb0f2ef9cf7,Production,Assistant,2011-11-30,,
488cfe42e45c459943f28236ce7f6276233b65e9d661e054bd5773de36cf1f31,Engineering,Helper,2011-12-15,2023-11-25,Layoff
ebf72f7a8e7b6e60bcfa44e0d96d0051fc69b2ee8bde258203f311bf8605ee4e,Production,Storekeeper,2011-12-17,2013-12-24,Layoff
61b260fca7432200543782772b186a38f958e59a297b5bc3e57a57185e519f1f,Production,Storekeeper,2011-12-19,2014-10-29,Layoff
5f3420b508831a322332e8cf1ac51ee87d52bd194c27540a487062bc5f5a504c,Production,Storekeeper,2011-12-21,2016-07-09,Resignation 
b4d4ce5dd44b73c3dc848619374c9e6acf04d66378fe164c770c7a45a75a5dce,Production,Storekeeper,2011-12-22,2015-03-24,Layoff
73fc7ea49f3ef90cfd1013bf731f5c97e19154e43e3532bc67aa96012f1e1c9d,Logistics,Assistant,2011-12-24,,
de924915de160d5f604b9d374fe7c98b72db2e4347d5a4145e3c3029a9d9a698,Production,Assistant,2011-12-25,,
337eee560fde165cbda460e7676b0b3ad0d04ee9839eadaf022fd384b62c6bbf,Production,Storekeeper,2012-01-05,2014-10-23,Resignation 
aee0906156bac62bba22614a052159fffff66aaf45a0814f2c5c3c8fa2cbb2f5,Logistics,Operator,2012-01-06,,
b5fe07ad395688934d4a1a8f1207474ffb5e070326181f41643fc5256c52b109,Production,Assistant,2012-01-14,,
9a2848892952a5c2efc48e84d8ef3a35d8cfffa8bc9bc4ce16ec5fcf1af1a4ba,Production,Storekeeper,2012-01-16,2014-11-23,Resignation 
0cef3d301cda1f13fbe1879ea6baf58719ef6b197b5d5fd9b6e033c7921ee8f1,Maintenance,Storekeeper,2012-01-22,2014-07-02,Resignation 
d150546d9af7cd2479f3f2064b466e97c9b8f8120c6ee0e81c3809ff5f0e6e53,Administration,Supervisor,2012-01-23,,
20528054949c85b74578af741638caa9aa49874f629729d02333007a93183d3d,Production,Assistant,2012-01-29,,
36a6a091017ca4a2f6bb2ff2a3c95abaf60b180ba34ab80fca4e1baeac48e5e5,Production,Assistant,2012-02-03,,
4d07761ac1b950233f3a63793ff1569d0eca7fd16f23bfe6ac612366ddffedd9,Quality,Leader,2012-02-15,,
4ea33bcc3f80484db8e4cf9c899f4d2a938b13aadf058329810c4b6dbf09d0e7,Production,Operator,2012-02-18,,
9acd0267fea8d87a42e2f62196fe2e90a2db5238d98496341e7639c5b81c2ba9,Production,Storekeeper,2012-02-25,2014-04-09,Layoff
a8b5f04718028636e582c5cfd07a346247900b88081048e0b82e667ce8c87784,Production,Assistant,2012-03-05,,
58f6e323ae363507a08ec1d6bf4802c3e6facd669cc88ffdda59950bb9b21a1d,Production,Storekeeper,2012-03-06,2015-11-22,Resignation 
eb88e30a705fe68ec4a97bab8f5ede9313ba37915fa6dca1494eba4f7100fc66,Production,Storekeeper,2012-03-07,2013-10-24,Resignation 
5c24a97bd9424a247ada8116f2c33815914e7a758328829200ece86ccee8f4f5,Production,Assistant,2012-03-10,,
998ae65dcb16b27fda58f68b9d64e6dad003704a31ced0cabacf415fa8b6b231,Logistics,Assistant,2012-03-10,,
c0e6ee7c6180cecfd6fbf5e8e31d1eca82d4a769c107d1ae2cefa5f17c38b42e,Production,Storekeeper,2012-03-14,2014-08-10,Layoff
0db9a15edbb4426c2214d3f309278433c83c4c1c9a0d4edf70d01b42aa36af3a,Production,Assistant,2012-03-14,,
f58adbe7f3e682ef0b6ab958ef59c25bfdb2ecafbde910aaa3bee2a92708c5d5,Production,Assistant,2012-03-16,,
754781f3995a2004189d99f1545600bf84b92b4525b457946ecbf6fcf0a1cfa1,Maintenance,Technician,2012-03-28,,
ada147e34a36b0bb76dcb636e8f23e2485e2a454cb77bb1bf946a2e2b7dbe0ee,Production,Assistant,2012-03-29,,
730eab5c0756725432b09800dd2d36f2db5ec735b18ad2b19467529a7bd93b10,Production,Assistant,2012-04-03,,
5c8812c9f1c876458225c903559f2094d06875bac9205831ace5685e9d3ce36b,Engineering,Supervisor,2012-04-27,,
f9af9e8dd18067b42148c8696a9ed106a58045a06057f7c878fd96fcb1a16d4d,Production,Storekeeper,2012-04-28,2013-12-16,Layoff
505c5797e8d69fa7167d2b59759321ffb3d2cf465994dd9c49054e28666a4a1d,Production,Operator,2012-05-03,,
58d13aee20446800417dcd806d1f44c322a3077b893ff8b07b99ffc908f29a2d,Production,Assistant,2012-05-09,,
52a02b9089fc3066d0784de5e52bef03ffdba75537072675b7510c40f6477884,Logistics,Assistant,2012-05-16,,
61102a382a69682700e06832aa748ac1032489cae288af7678ad685630af2872,Production,Storekeeper,2012-05-28,2014-05-11,Resignation 
ab033c56901b20d5dd3c7055c31ce328e18fcdfc9417fd1b2a328249b2ba93d9,Logistics,Leader,2012-05-28,,
18f3c70b461b3f8d085264130f60cb9392eebff8bb7f79e4f6408f2b95606977,Production,Storekeeper,2012-05-30,2015-10-12,Resignation 
f490be34973f0ddecb9d4547d7c4e9a172e019a0c06147c056be4b33a3f13803,Production,Assistant,2012-05-31,,
7f3da0ca91d106b4527165455d79be75383365b53493baf4d1467b1a369863ef,Production,Assistant,2012-06-05,,
5111a5b368ca4e474eeb76a959e9b353b11bbed4eebdca370d1f9def03920609,Sales,Salesperson,2012-06-08,,
ff6e5ee846b4f34b23edb4c4ace8f0096da6e055394dd743e379b31c77112698,Production,Storekeeper,2012-06-12,2015-08-21,Resignation 
3f748727971e8a7c6e91f407630ad6adf413ee413f9485fb92bc6f49d436d659,Logistics,Operator,2012-06-16,,
8012c8f7efd3163a07e8bc93c965d4ac197f3e0933cddb7f211e4934101f0b9e,Production,Assistant,2012-06-17,,
c66ea5962bae3a38ccc9e07a2799ebe4ca446c6b6e3a1ea0936103ae63e8d82a,Production,Storekeeper,2012-06-18,2016-05-20,Resignation 
718f3cce011ba6d4d8cd41984d33885c6e022587789fd076a9f0970d1d0cf8a0,Production,Storekeeper,2012-06-18,2013-07-08,Resignation 
7a7834bd8d56cedad2ab9f96b683038358b1c423f8fa3aecb2505824760692f2,Quality,Assistant,2012-06-18,,
689c572a67d607a06107bfbdf9f94f71c79c158dc52cd469b4c083e9331d32d0,Logistics,Operator,2012-06-23,,
850a2ee7c467f06beb33f41a0d8b9694f2721a48874a35c16d7a745defcbabe2,Production,Storekeeper,2012-06-25,2014-11-25,Resignation 
14327433d696e8ced3f36037565d543f8de30bbc93a57a5aad7eeeffd35fa792,Production,Assistant,2012-06-26,,
fa08e12b12af1dd429aa914073f0a492ea8db0bbfbe7469833048c596deed0ac,Production,Storekeeper,2012-06-27,2015-02-19,Resignation 
4e742c8a363bfec17e460db1bc9705e062d0d6fc939ea5bd54bc44e6f1a37bac,Sales,Salesperson,2012-07-04,,
8cdb79279396a8836b6c2fe84df9d7cc01bf17678d82b068b4df57e34400c487,Production,Assistant,2012-07-04,,
977823b15f3fee28c0afc62bca936a26d7163a1ccc6a9cfa01b396620c844dcd,Quality,Assistant,2012-07-09,,
8f044407ccbe688a46fe47e90b8b5c43da560dc0f7150d164cc19a458b7f8388,Production,Storekeeper,2012-07-11,2014-05-14,Layoff
ddaf7711f0edb931d6dad0df33a01bc716ca191ca136cb6b409e9f2589232604,Production,Assistant,2012-07-16,,
1c23ced229fe5b2c6f6fb404de150eb4e84d33b37305676a92353080531b89a7,Logistics,Operator,2012-07-18,,
aef180126d1eaa4ca641c91724253b8dc92e83c8d70eb45e8ce68ac07453a02f,Logistics,Assistant,2012-07-30,,
7d3296d06992c3e664bad8a4705f1e1750cfb6dddb5d4351c47696b9075dfdde,Production,Assistant,2012-07-31,,
1ae067b4f0cf16a62914d6642f16b974f60eb95e505eb186212405ac3d88f54d,Production,Operator,2012-08-05,,
9669e9dba700033c33b1b2083b070083ee072544c929137a6a762510f8d9b11f,Production,Assistant,2012-08-09,,
cd40b79dc1b8609b60e23401c175501edab75aecf455744450117d56b96a427e,Production,Storekeeper,2012-08-15,2013-03-27,Layoff
3408d00857414cabe0919f8dd599e6aa1477457faf88f0bff9d4265e29b9ab24,Production,Assistant,2012-08-16,,
d836408fe4edce8547bd7d514c9263d644ac5b00ddb2f180dfce44fe7ca18452,Maintenance,Analyst,2012-08-30,,
a524ad931ec47f65d1e76337b5ffa0cd9cdb4b3c38332e846ad5ec2350e05501,Production,Operator,2012-09-01,,
cbfeab27021d47d3bb23cbe19187baf5bd66faeed996333c274bc170930a0f29,Production,Assistant,2012-09-05,,
bfb183419a9a9fa93a178c74bba1881a9c194685b9d1dcaaccdf9b399b72fdcd,Production,Technician,2012-09-09,,
c85bb08e2a2f33f90dd19dcb474f2161d5e8ccbf6a6541bc13a7d8a60767f74a,Logistics,Operator,2012-09-12,,
0edcc2b83e5b60bf52e7499123a4aaff96d3c4eac789d808942f839fe31ab1a2,Production,Assistant,2012-09-13,,
8bf0a2b8f73b4c62c7e9ca1aeb5b61adeb53e412c65736cd88837278a819d695,Production,Storekeeper,2012-09-21,2014-09-02,Resignation 
321abf52aabc317446e1ea82993e8885883a0153df9b67484dbb3734faf74ff1,Production,Assistant,2012-09-21,,
a9d86e9fb72285f270fe448a7dae3f67490592e00a8a2076c534f13587f07ab5,Production,Storekeeper,2012-09-25,2014-06-25,Resignation 
25a86f2ccd8dfa8d7b137a5c7b60096464f709b68ed288fb4adb5f76958d0a95,Production,Storekeeper,2012-10-03,2016-11-24,Layoff
a847eda4b25534ba2934ac992b972e2228c4f71569100b0723f776999cea05a8,Production,Operator,2012-10-05,,
e11fa3eb386b9600c4e9c65ea5bd201fcda988f80b0f421971ced447e5f6e539,Maintenance,Operator,2012-10-10,,
451d92dc08755b984e7f5eea4d0cab6c00fe39a53546b77268797cc908a5d3a9,Production,Storekeeper,2012-10-13,2015-08-29,Resignation 
bb2beac27f23728bbb62933386593d732465d184940b874e1631bd350925b51b,Administration,Assistant,2012-10-15,,
654a4910492be95111f206aff835fef6ff1586bb9cd10e530de999d8ea0eaf07,Production,Assistant,2012-10-15,,
85aeb7cbb589597efdb37384b51c2202b5b6f6d9f967743f4932e21c5568176d,Quality,Assistant,2012-10-16,,
23cb8e0af0b4021164f00d9afffd904eb7f2cdd00cb18b65ec92ea73bd63197d,Logistics,Operator,2012-10-19,,
99154508939c739c790d8b88130e182bf62116ed1e7c880c82159ba9dd778470,Production,Assistant,2012-10-20,,
d06fcd4a19888c7fe34a53f2a6998b6a36d5e5d2e2b784e3854b9ef0bb23ac78,Logistics,Assistant,2012-10-20,,
ff372a7021d1cfbe4ff45e73723892f885b2aec557d3cb7591c8ab915dba8489,Production,Assistant,2012-10-21,,
d6a7b5ffa230658658f8d7df361127ed3089f74ca73d6340d1b38b8feb2b98e6,Production,Assistant,2012-10-21,,
1be9e7fa21528109f76a0e8f71daa5b4971999931b08d57b34b720b92645c01b,Production,Storekeeper,2012-10-25,2014-10-15,Layoff
b7fa74b4bdda6d26fab710132435236790685f1ac46a2b0517aad6bcfc21acd3,Production,Storekeeper,2012-10-26,2015-02-20,Resignation 
0952cfb8ad74ffc8a9ac9dcd4d8b60713c8c105b610de97dbeeeee8ef0e0907a,Production,Storekeeper,2012-10-27,2014-10-25,Resignation 
6025d6a7a9e7455ff301452fe219afb38588cf2444171f13f932077bf6584eb0,Production,Storekeeper,2012-10-30,2014-01-02,Resignation 
0fc47c03258ba392b2ed877b447831d23737f342834e3569ed8bea00bff5c6e5,Research and Development (R&D),Supervisor,2012-11-06,,
f02cdd63fdf3c4d0eda116f02d05609fa9950363a69b4d15893be3a028f0c0b8,Quality,Assistant,2012-11-10,,
c7424a83babea73699abd6b015dec0ef319c5110be9e6fc7acd4f2b0e18dad83,Logistics,Foreman,2012-11-12,,
99cfe74e37252a9f544b63dcc8e60c567619ac667acb58690994bf161b732fa0,Logistics,Operator,2012-11-15,,
dc7ac54b6f13738bc427cf878abc93507d28f87d6db634815ede7fac09da4eeb,Logistics,Assistant,2012-11-20,,
6bd7c7723e61e11e43647f5e83e1bfa6b7cfabe83750e9eb112acb659a6b50f6,Production,Assistant,2012-11-24,,
1133a153fdaccc800f7c22a82ac43ac4e932ea0f07e5287fb56db70b0e08b354,Production,Assistant,2012-11-25,,
c645f5b666c97a0dbfed5b4a69580684e3db0ee8818e99523d1611eaa34d416a,Production,Storekeeper,2012-11-26,2014-05-27,Layoff
5aa63f036ac86c40e2a78a58d208a0412e70aa0ebc4c83e13f23c3cf5d8f719d,Production,Storekeeper,2012-11-29,2016-06-29,Layoff
ce296ef4bc1a4f78430f493b4cc89432c3610ffbf123474870c3e3f5de67b5de,Production,Assistant,2012-12-05,,
1c51a4436f1243d8c4817ba5fd0e0cffc4bd4c49facf3f3581a1358aab6a505f,Production,Assistant,2012-12-10,,
2230c933bb672e8bf82c743aa635496d382a07df90fdf6c6317a828703e9d764,Production,Storekeeper,2012-12-11,2016-11-20,Resignation 
38d4c33a66668643badf31ef8cad546015ff23bb3a8a2d2067d38ee67e12a1f4,Quality,Assistant,2012-12-13,,
9f15542906110d6d269c2617a566e2b030011a208ba390ae4d66df4d138e5242,Facilities,Assistant,2012-12-15,,
66772968627d41d56a55c13f8e1d754e320031e6f748fea51af33620f262a1d1,Production,Assistant,2012-12-24,,
58c02af5794352c47b4621467c505943838564e0b1e1c974187a3deb7b104466,Sales,Salesperson,2012-12-30,,
59885f60a5212b890b5fa1a5aa6a8b1b297b5098484945d99d734d28c8ceafde,Production,Storekeeper,2013-01-02,2014-05-19,Layoff
ad04b33d764627cf80bb5256fe3c74821f0dd1805de867eb3581b093ce263e03,Maintenance,Operator,2013-01-02,,
576ccd24e13da51c057711c9abaf6f81ebfb7158dcdad60cfcbe5b8a7fd6ad65,Production,Operator,2013-01-09,,
8f90be1221a9f66c6f90d219b7464d6e8ac895ecedb6a2964a67fc3f07e5e1e9,Production,Assistant,2013-01-12,,
703b5dad5bbec45aec003ef80f8ef0f8f54cce3e30fa7e65c9f4eece90d3dbc8,Production,Storekeeper,2013-01-20,2015-05-01,Layoff
913cd250b04cc838ebfdd02f20c11a12e22e498a6ddef343b67cb671fb38e7c7,Quality,Assistant,2013-01-20,,
1514ffc250e4b0a269015652352a8909284c0f0c7596d825465ec37034ff60de,Environmental,Operator,2013-01-22,,
96b4e048e732bbc14351d5ecd076ab268d9f2ee562c354558764df7cbd0c55d0,Administration,Assistant,2013-01-26,,
b6971a852d7bb16890eb7d6ff9bf581fa47099b446103abe00c2d16e17750e06,Production,Assistant,2013-01-28,,
1ab1f9f0fb9896d42f37f930bba1427bd808ceba7b91c7d68ea10bb92d68410b,Quality,Storekeeper,2013-01-30,2015-12-02,Resignation 
945e832c0e8ed287d76de58945c696d2418ff30c94eebdcdf8196150ee04abce,Production,Storekeeper,2013-02-01,2015-05-30,Resignation 
480c8d75619f4d93ace92da5579a0fb6241d042fafcf939e238f23c92fa2cdd3,Production,Storekeeper,2013-02-09,2016-05-10,Resignation 
afa0f9c957f719df00fb50063fba6cc84980690daee27f83c35070b6ca8b7609,Production,Assistant,2013-02-10,,
6b16627c5a669637758d483911de53cd4f1d70708d01d4ee424a9ccd83c1c699,Production,Assistant,2013-02-16,,
bdb5e10eb3ba3ef0b51bf3acec19d7703f651a3d84e6b9d49037cccf36026ad2,Production,Storekeeper,2013-02-17,2013-08-10,Resignation 
cf4dc8387330c5d1d72fb38aaf9d1b1bc76e92caeff787fd74969322823dd0cc,Production,Storekeeper,2013-02-20,2014-05-28,Resignation 
6fd4da2a4e8412793bac1330cfb9f3ae2d3536aaed754728892c7f1be37573c0,Logistics,Assistant,2013-02-22,,
418734e79824ad728bfd12ede2ea7447e6ce8348afa82526de9ee31a81b67fb2,Production,Assistant,2013-02-24,2017-09-18,Resignation 
